beer/name,beers_average
Blueberry,4.46
Mad Scientists #7 - Cranberry Porter,4.46
Noble Smoker,4.46
Three Henry's,4.46
Bell's Hopslam Ale,4.46
Kelso Industrial Pale Ale,4.46
See No Evil IPA,4.46
Bamboozle,4.46
Barrel-Aged Orbiter Strong Ale,4.46
De Molen Mooi & Machtig (Cognac B.A.),4.46
Chardonnay Barrel Blonde,4.46
Stumptown Espresso Stout,4.46
Dominion Cherry Wheat,4.46
Brandy Barrel Aged Dark Lord With Vanilla Beans,4.46
Grand Cru (Belgian Xmas),4.46
Oak-Aged Double Black,4.46
Sucellus,4.47
Hakusekikan Brown Ale,4.47
Hunahpu's Imperial Stout,4.47
1906 Reserva Especial Can,4.47
Oh! La! Ho!,4.47
Fool's Gold Barleywine,4.47
Neustadt 180,4.47
Jai Alai IPA - Apricot,4.47
AleSmith English Wee Heavy,4.47
Färsköl,4.47
Påsköl 2003,4.47
Imperial Phoenix (Bourbon Barrel Aged),4.47
Gigabit IPA,4.47
Brunus Induresco Coffee Porter,4.47
Nero,4.47
Angeliah,4.47
La Gaumaise Blonde,4.47
Drie Fonteinen Oude Geuze Vintage,4.47
Harpoon Potiron,4.47
Tongva Brown Ale,4.47
Sim-Ko,4.47
Coriander Pale Ale,4.47
Big Red V. 2.0,4.47
Blonde De Fleurac,4.47
Tribute Pale Ale,4.47
S'mores,4.47
Barrel 323,4.47
Old Turkey,4.47
Old Library Barleywine,4.47
Fantôme Santé 9!,4.47
Tug Pale Ale,4.47
Pilfers Pale Ale,4.47
Bourbon Barrel Aged Chaos Chaos,4.47
Abbey 11,4.47
Bourbon Barrel Aged Dark Lord (Pappy Van Winkle),4.47
Victory Resolution Porter,4.47
Ephraim,4.47
La Weizgripp Rauchweizen,4.47
Racer's 8.5 Octane,4.47
Newport Storm Barrel-Aged Summer Ale,4.47
Cho-Saiko,4.47
Barrel Aged Port Royal Stout W/ Vanilla Beans,4.47
Bourbon Barrel Hell For Certain,4.47
Jolly Guava,4.47
Mogli,4.47
Galaxy Dry Hopped Hop Chops,4.47
Noche De Los Muertos,4.47
Eccellente - Serie Strong (Nastro Verde),4.47
Interceptor,4.47
Stranahan's Barrel Aged Sour Hades,4.47
EleganT Bruintje,4.47
Taina,4.47
Comfortably Numb,4.47
Pale Moon,4.47
Freigeist Hoppeditz Firlefanz KP,4.47
Late Night Pumpkin Ale,4.47
All About Amber,4.47
Ding Ding Double IPA,4.47
Double Wood Imperial IPA,4.47
Mighty Kriek,4.47
Chocolate Espresso Stout,4.47
Ard Righ Irish Stout,4.47
Ouro Preto,4.47
Lenins Hanf,4.47
Abbey Hoffman,4.47
Berkshire Scotch Ale (Jack Daniels),4.47
Caspar's Triple,4.47
Weihnachten Fest Ale,4.47
Big Boy Double IPA,4.47
Chicago Coffee Stout (Intelligensia),4.47
Hazelnut Brown,4.47
Wäldches Bräu Helles Naturtrub,4.47
Clout Stout,4.47
Dark Horse Cobain,4.47
Aufsesser Festbier,4.47
Unions-Bräu Dunkel,4.47
Einstock Octoberfest,4.47
Hitman Gold,4.47
Stowt,4.47
Playoff Pale Ale,4.47
Blueberry Light,4.47
Eer & Geweten (Honor & Conscience),4.47
Rye Whiskey Barrel-Aged Maximilian,4.47
Supplication,4.47
L'Ange Rouge,4.47
Cains IPA,4.47
Bourbon Whiskey Barrel-Aged Maximilian,4.47
Babe's ESB,4.47
Greifenklau Pils,4.47
Blueberry Honey Amber Ale,4.47
Chaos!!,4.47
Tropical Reb Ale,4.47
Middle Of Nowhere Stout,4.47
Bark Of The Angry Tree,4.47
Zombie Dust,4.47
E-Bock,4.47
Abbey Maibock,4.47
Thomas Hardy's Ale (1968-1999),4.47
Amber Lushus,4.47
Islander Pale Ale (Double Dry-Hopped),4.47
WB Stout,4.47
Hop Project #16,4.48
Good Grief Brown Ale (with Toasted Coconut),4.48
Rose City Till I Die'PA,4.48
Mocha Diablo,4.48
Thanks Allen,4.48
Class X (Bourbon Barrel Aged Class V),4.48
Plankstettener Dunkles,4.48
Pittock Wee Heavy Scotch Ale,4.48
Thunder Canyon Warhead Reserve,4.48
Drie Fonteinen Millennium Gueuze,4.48
Tesco Finest American Double IPA,4.48
Isabelle Proximus,4.48
Dancing Hobo,4.48
Lovibonds Gold Reserve,4.48
Festivale Harvest,4.48
Maple Liquor Barrel Aged Bierkraft 10th Anniversary Stout,4.48
Altar Of Heaven Ginger IPA,4.48
Gael Force Ale,4.48
Alexander Rodenbach,4.48
Fresh Hop Organic Goodness,4.48
Uber Abbey,4.48
Polished Off Pilsner,4.48
Grassroots/Cigar City Neither,4.48
Toronado 20th Anniversary Ale,4.48
Organic Nut Brown Ale,4.48
FedExtra Mild,4.48
Da Yoopers,4.48
Lupulus Maximus,4.48
Owen's Russian Imperial Stout,4.48
Cuvee Four,4.48
HG Summer Ale,4.48
Hummel Pils,4.48
India Pale Ale (Dry Hopped / Bottleworks),4.48
Belle Dock Barleywine,4.48
Saison Vautour Du Bois,4.48
Lauterbacher Hefeweisse,4.48
EKU Dunkel Hefeweizen,4.48
Winter Oak Cask Ale,4.48
Little Willie Barleywine,4.48
Cuir (100% Bourbon Barrel Aged),4.48
Little Korkny Ale (Cognac Barrel),4.48
Founders Nutty Professor Nut Stout,4.48
Haunted Series Russian Imperial Stout,4.48
Crianza,4.48
Tiramisu Sweet Stout,4.48
Brandy Barrel Aged Spetsnaz,4.48
Hemptober Spliff,4.48
Nils Oscar Kaffe Casken!,4.48
Mild End,4.48
Dark & Evil Belgian Imperial Bourbon Stout,4.48
Bootblack's Extra Stout,4.48
Six Pale Ale,4.48
PseudoSue,4.48
Ice Vice,4.48
Mother's Milk Aged In Bourbon Barrels,4.48
Steigerwald Pils,4.48
Citra-delic Summer Wheat,4.48
De-Railed IPA,4.48
Dark Horse Bourbon Barrel Aged Plead The 5th,4.48
Old 15-b Robust Brown Porter,4.48
Chocolate Raspberry Imperial Stout (2009 Rivale Winner),4.48
John Jacob Jingle Heimer Schmidt's Doppel Dunkel Hefe-Weizen Bock,4.48
Anticipation,4.48
Svarte Kungen,4.48
Stone Ruination IPA Oaked Double Dry Hopped,4.48
Black Ocean 2006 OTOP,4.48
Homegrown IPA,4.48
CinderBrrr,4.48
Train Wreck Of Flavor,4.48
Apex DIPA,4.48
Protector,4.48
2006 Barley Wine (Triple IPA),4.48
Anniversary XVI,4.48
Holy Moley,4.48
Mutant Farmhouse Ale,4.48
Trappist Westvleteren Dubbel,4.48
Inaugural Old Ale,4.48
Oak Whiskey Porter,4.48
Oak Aged Cabin Fever ('09),4.48
Founders Frangelic Porter,4.49
The Mother Of All Beers (Quadrupel),4.49
Irish Breakfast Stout,4.49
Hunahpu's Imperial Stout - Rum Barrel Aged,4.49
Cantillon Loerik,4.49
Descender IPA,4.49
Willimantic Postage Dew Porter,4.49
Spice Of Life - Amarillo,4.49
Coffee Pot Porter,4.49
Sim City IPA,4.49
Cambridge House Moonbeam Imperial Stout,4.49
Bavarian Style Lager (Helles),4.49
Brimstone Irish Wake Stout,4.49
Half-Time Hefe Weizen,4.49
Spicy Plum Sour Ale,4.49
Flemish Scotman,4.49
Saaz Pilsner,4.49
Cantillon Soleil De Minuit,4.49
Swan Lake IPA,4.49
Jade,4.49
Duck Duck Gooze,4.49
Black Sin,4.49
Red Racer Imperial IPA,4.49
Kyra Festiv-Ale Sour Blend,4.49
Cambridge House Porter's Porter,4.49
Erlkönig Bügel Weisse,4.49
Maple Bacon Coffee Porter,4.49
Willoughby Abbey Road Belgian Dubbel,4.49
Super Wit,4.49
Budweiser Bürgerbräu Stout,4.49
Bourbon Barrel Double Vision,4.49
Smoke Signal - Chipotle Infused,4.49
Belgian Imperial IPA,4.49
Sweet Amber Ale,4.5
Baffling Spoon,4.5
Biere Blonde,4.5
Citra Single Hop Lager,4.5
Alesmith Speedway Stout - Finca San Gabriel Bourbon Coffee,4.5
Hop Attack!!!,4.5
Buffalo Bitter,4.5
Fresh Hop Da Truck,4.5
Mornin' Delight,4.5
Sweet Mary,4.5
Russian Redneck,4.5
Mad Monk's Dubbel,4.5
Amarillo Ale,4.5
Brewer's Den Uwes Hop Glow Triple IPA,4.5
Citra Wet Hopped IPA,4.5
Front Street Belgian Saison,4.5
3X IPA,4.5
Schlafly Centennial ESB,4.5
Willimantic Jake 180 IPA,4.5
Reserve 500,4.5
Barrel Aged Extremely Naughty Goose,4.5
Coconut Milk Porter,4.5
Humulus Lupulus Maximus,4.5
Brewer's Specialty IPA,4.5
Christoffel Dry-hopped Bokbier,4.5
Heartland's Red Rooster Ale,4.5
Brett Barleywine,4.5
Hoppy Peaches,4.5
Ølfabrikken Trippel,4.5
Golden Thistle,4.5
REDRUM Imperial Red,4.5
Pilsner 005,4.5
Extra Scary Beer (ESB),4.5
Brenham Bock,4.5
Higher Water,4.5
Old Chimneys Good King Henry Special Reserve,4.5
Cimmaron Red Ale,4.5
Hugh Hefnerweizen,4.5
Beam Pumpkin (Jim Beam Barrel Aged),4.5
Cuvee De Jackie,4.5
No. 233,4.5
Pavlov's Russian Imperial Stout (Pinot Noir Barrel Aged),4.5
Tattooed Monk,4.5
Old Engine Oil Engineer's Reserve Blackest Ale,4.5
Bonté Divine,4.5
Edmund Fitzgerald Imperial Stout (Bourbon Barrel Aged),4.5
Hofbräu Delikator,4.5
Snow Daze IPA,4.5
Bufalo,4.5
Stillwater / Mikkeller Two Gypsies - Our Side (Dry Hopped With Simcoe),4.5
Founders Syrup Del Noche,4.5
La Sambresse Blonde,4.5
Stillwater Red Wine Barrel-Aged Cellar Door,4.5
Zamboni Black Ice,4.5
Ackerman's Imperial Double Stout (Winterfest Replicale 2011),4.5
Hunahpu's Imperial Stout - Laird's Apple Brandy Barrel,4.5
Tenaya Creek Oatmeal Stout,4.5
Founders Chocolate Rye Porter,4.5
Grey Monday,4.5
Stillwater / Mikkeller Two Gypsies - Our Side (Dry Hopped With Columbus),4.5
Wee Heavy 2003,4.5
Publick House Porter,4.5
Marshal Zhukov's Imperial Stout - Zhukov's Penultimate Push,4.5
Rail Spur Double IPA Bourbon Barrel Aged,4.5
2011 ICBG Replicale,4.5
Hop Harvest 2004,4.5
Rhubarb Double Hefe,4.5
Yale,4.5
Bourbon Barrel Aged Black Mamba Stout,4.5
Morrisons Chocolate And Vanilla Stout,4.5
Befuddlement Ale,4.5
Dogwood Winter Ale (2003 Whiskey-Barrel Aged),4.5
Portland State IPA / Portland Saturday Market IPA,4.5
Saint Brigid Irish Red,4.5
Battle Bitch Imperial IPA,4.5
Hop Harvest 2009 Gone Wild,4.5
Port Altar Boy,4.5
Organically Brewed Imperial IPA,4.5
BerlinerWeisster-WeissterBerliner,4.5
Oh Brother,4.5
Fruit Bat Framboise,4.5
Marble Reserve Ale,4.5
O'Rourke Russian Imperial Stout,4.5
X India Pale Ale,4.5
Muscat Love,4.5
Baird Belgian Pale Ale,4.5
Thunder Bay Pewano Porter,4.5
Mabu-Dachi Imperial Pils,4.5
Bell's Black Note Stout,4.5
West Highland Black IPA,4.5
Sportteri,4.5
Carolina Saison,4.5
Kali India Black Ale,4.5
Stone Barn Stout,4.5
Hoppy Halleeday,4.5
Creamy Copper Ale,4.5
Rock Bottom Framboise,4.5
Stalwart Irish Stout,4.5
Super Chocolate Thunder Porter,4.5
Oak Aged Farmhouse Sour Ale,4.5
Whitbread Celebration Ale,4.5
No. 1,4.5
Bourbon Barrel Aged South Mountain Stout,4.5
Pumpkin Saison,4.5
Foxy Mocha Brown,4.5
Mirror Mirror (Pinot Noir Barrel Aged),4.5
Focal Banger,4.5
Moa Pale Ale,4.5
Dornbusch Gold,4.5
Russian Imperial Stout (8 Mois D'Age),4.5
Hop-eweizen,4.5
Dark Munro,4.5
Apollo Single Hop IPA,4.5
Dog Nose Porter,4.5
Jackalope Dark Wheat,4.5
Big Mitch's Chocolate Irish Extra Stout,4.5
Trappist Westvleteren 8,4.5
Milly's Tennessee TNT,4.5
Old Scratch Barleywine,4.5
Mahogony,4.5
The Colonel's Porter (Cask Primed With English Treacle),4.51
Bagby's Last Stand,4.51
Russian Roulette,4.51
Mango Double Simcoe,4.51
Uerige Altbier (Unfiltered),4.51
Phunky Duck,4.51
Ball And Chain,4.51
Kuhnhenn Bourbon Barrel Fourth Dementia,4.51
Art Coure,4.51
Intoxicator Rauch Dopplebock,4.51
BART On Elijah Craig (12 Year),4.51
Cascade Drie Zwarte Pieten Sang Noir,4.51
Grizzly Stout,4.51
Otis Alt Ale,4.51
Oil Of Aphrodite - Vanilla,4.51
K8,4.51
Aphrodite,4.51
Brooklyn Triple,4.51
Drake's Dark Duck,4.51
Sierra Nevada Barrel Aged Porter,4.51
Black Mama,4.51
Octo-Bock,4.51
Southampton Berliner Weisse,4.51
Tennessee Tat's,4.51
Rochester Mills Holidayspice Ale,4.51
Bourbon County Brand Coffee Stout,4.51
Dillon Clock Stopper,4.51
Bordeaux Barrel Aged Wheatmiser,4.51
Xocolotl,4.51
Hopline,4.51
Mauka Makai,4.51
Jack Daniels Barrel Aged Red Legs Scotch Ale,4.51
Rock Bottom Chai Porter,4.51
Grain Barrel Stout,4.51
7 Stern Europa Pils,4.51
Black And Gold Pale Ale,4.51
Rollin' Black Out,4.51
Dark Apparition - Figgie Smalls,4.51
Iced Coffee Stout,4.51
Hopasaurus,4.52
Founders Razz Pale Ale,4.52
Samuel Adams Millennium,4.52
Life,4.52
Saison Athene (Citra Dry Hopped),4.52
30 E Lode,4.52
King Of The Forest,4.52
Saison Melange,4.52
Barrel Aged Farmer Brown Ale,4.52
Bruce Camp-Ale,4.52
Red Belgian Ale,4.52
Simcoe Dream,4.52
Bayern Schwarzbier,4.52
Kryptonite Double IPA,4.52
Furving,4.52
"29,035-Ft. Double IPA",4.52
Yarley Whine,4.52
Blacksmith,4.52
Fredonia Fire Fighter Ale,4.52
Soleil IPA,4.52
Magic Carpet Rye,4.52
Good Mojo,4.52
Punkunhead,4.52
Coleman Stout,4.52
Dry Hopped Inside Passage Ale,4.52
Sakatah WIld Rice Ale,4.52
Gleumes Hell,4.52
Guava Grove - Wild,4.52
B.A.M. IPA,4.52
Bees Knees Barleywine,4.52
Wheelie,4.52
Kimono Girl,4.52
Dry-Hop'd IPA,4.52
Rye Whiskey Barrel Imperial Stout,4.52
County Line - Farmhouse Ale,4.52
Cinq Saison Aged In Burgundy Barrels,4.52
Chamomile Wheat,4.52
Imperial Sturbridge Coffee Roasters Stout:,4.52
Black Tot (Rye Barrel),4.52
Chocolate Covered Nuts,4.52
Suginoya Stout,4.52
Moloch,4.52
Double Citra IPA,4.52
Old Grumpy,4.52
Uber APA,4.52
Peg's G.O.O.D. Night Stout,4.52
Commonwealth IPA,4.52
Herbert's Legendary Ale,4.52
Kaldi Kreme,4.52
L'Impériale Express,4.52
Bourbon Barrel Aged Collaborative Evil 2010 Baltic Porter,4.52
Garnet Mild,4.52
The Inkwell 2003,4.52
Oak-Aged Fritz Reserve Imperial Amber,4.52
Espresso Piiti Porter,4.52
Whoop Pass IPA Dry Hopped,4.52
Oak Aged Dark Lord Imperial Stout,4.52
Cosmos Porter,4.52
Wet Maximus,4.52
Willoughby Saison L'hiver,4.52
The Abyss,4.52
Mama's Little Yella Pils (Bourbon Barrel Aged),4.52
Birth Of Tragedy,4.52
Dangerous Intentions Pale Ale,4.52
Infamous W/ Chocolate,4.53
Porter Porter,4.53
The General Swarthkloth Irish Cream Stout,4.53
Freigeist Hoppeditz,4.53
La Roja Grande,4.53
Rainier Kriek,4.53
McKenna's Reprise Porter,4.53
Willimantic Last Delivery Lager,4.53
Black Cherry Bomb,4.53
Willimantic Raisin Olde Ale,4.53
Connemara Irish Red Ale,4.53
Carnie Fire,4.53
Darkness - Bourbon Barrel Aged,4.53
Shipwreck XXXIPA,4.53
Adler Bräu Stettfelder Heller Bock,4.53
Registration Ale,4.53
Old Stock Cellar Reserve (Aged In Brandy Barrels),4.53
Reindeer Fuel Chocolate Porter,4.53
Stockbridge Steam,4.53
Dornbusch Alt,4.53
Portsmouth Crazed Cossack Russian Imperial Stout,4.53
1100 Wheat Wine,4.53
Dry Hopped Double Ball & Chain IPA,4.53
Nickel Bag - O'Brien's 17th Anniversary,4.53
Marshal Zhukov's Imperial Stout - Zhukov's Final Push,4.53
Half Dome California Wheat,4.53
Chaveta India Dark Mild,4.53
The Ascent,4.53
The Hef,4.53
Old Black Boot,4.53
Illusion,4.53
Suge Knite,4.53
Double Sunshine IPA,4.53
Caves Right Pilsner,4.53
Schitzengiggles,4.53
Behemoth Barley Port,4.53
Irish Oatmeal Stout,4.53
Old Curmudgeon 07,4.53
Nightfrost Porter,4.53
Sudwerk Hübsch 2006 Doppel Bock,4.53
Lafayette's Revenge,4.53
Corktown Red,4.53
Portsmouth Kate The Great,4.53
Jubiläumsbier 550 Jahre Burgkunstadt,4.53
Bandersnatch Pog No Thon Stout,4.53
Gingerbread Stout,4.54
Ramstein Pilsner,4.54
Speed Wobble Imperial Red,4.54
Maduro Oatmeal Brown Ale - White Oak,4.54
Centennial Wheatwine,4.54
Royal Oil,4.54
Kitzmann Urbock,4.54
Tap Room Sour,4.54
Port Wine Barrel-Aged Bare Tree,4.54
Dry Mill Keller Pils,4.54
Ashy Cynic,4.54
Legless Knight,4.54
Vieillé Des Estinnes (for Wanderpepen),4.54
Double Trouble I2PA,4.54
HAPPY HEFEWEIZEN,4.54
Lucknow IPA,4.54
Papier (Rye Whiskey Barrel),4.54
New World IPA,4.54
Founders KBS (Kentucky Breakfast Stout),4.54
Messiah,4.54
Grumpy Creek Pale Ale,4.54
Colorado Fresh Hop Double IPA,4.54
Steengoed,4.54
Goldilocks Fresh Hop Golden Ale,4.54
Draught Lager,4.54
Seven Hop Session,4.54
Oak-Aged Belgian Style Trippel,4.54
Armand'4 Oude Geuze Winter,4.54
Gueuze (Hout Series),4.54
Kuhnhenn Play In The Hay (Mango),4.54
Old Hat Maple Porter,4.54
X Imperial Stout 2006,4.54
Classic,4.54
Brewmaster's Milk Stout,4.54
Black Damnation Molen's 666 Edition,4.54
Zuper Eisbock,4.54
Tovarish,4.54
Hoggy Style Amber,4.54
Oil Of Aphrodite - Coffee,4.54
Galaxy Imperial Single Hop IPA,4.54
The Hooligan King,4.55
Saison Lambic Pinot Noir,4.55
Cellar Door With Pineapple And Dry-hopped With Citra And Perle,4.55
Quintessence,4.55
St Jakobus Blonder Bock,4.55
Oak Cuvee Ale,4.55
Christmas In Ningxia Old Ale - Oak Aged,4.55
Nine Tailed Fox,4.55
Sparnfarkel Smoked Porter,4.55
Raspberry Milk Stout,4.55
Octane Espresso Brown,4.55
Candy Cane Bourbon Russian Imperial Stout,4.55
Swan Lake Imperial Stout,4.55
Squatters Ava Lee,4.55
Wooden Hell,4.55
Barrister's Bitter,4.55
300 Batch,4.55
Cali' Steam Locomotive,4.55
Jopen Johannieter,4.55
Barrel Aged Spank Me Baby,4.55
Herrschaft Kolsch,4.55
The Inkwell Reserve (Barrel Aged) 2004,4.55
Portsmouth Mottly's Crew 20th Anniversary Old Ale,4.55
Oxymore Periple En La Demeure,4.55
Cuvée 2000,4.55
Druid's Double IPA,4.55
Høst Bryg Kirsebær,4.55
St. Paddy's Red Ale,4.55
BlackFish,4.55
Filisko's Bock,4.55
Berliner Bürgerbräu Maibock,4.55
Mohawk Blizzard Imperial Porter,4.55
Brandy Barrel Aged Bourbon County Stout,4.55
Hakone Fusai Stout,4.55
Hoppy Birthday,4.55
Sweet & Spicy Stout,4.55
Stumblebus,4.55
Ol' Woody,4.55
Little Brother,4.55
Kelso Bourbon Barrel Industrial IPA,4.55
Blind Pig Uber Weizen,4.55
Fresh Hop Extra Pale Ale,4.55
Bob,4.55
Eve,4.55
Kaleidascope,4.55
Decadent Darkness,4.55
Campfire Brew,4.55
New Holland Dugan's Irish Red,4.55
Pooka Cherry Ale,4.55
Imperial Eclipse Stout - Pappy Van Winkle,4.55
Wet Chinook Double IPA,4.55
Gordon (Port Wine Barrel Aged),4.55
Ye Olde Swille,4.55
Renæssance 2006,4.55
Vanilla Old Chub,4.55
Pilot Series Pineapple Kölsch,4.56
Partridge In A Spice Tree,4.56
Chipotle Wee Heavy (Mild),4.56
The Kernel/Redemption Number Two India Pale Ale,4.56
Imperial Porter 2004 ( Barrel Aged One Year),4.56
Mash Of The Titans,4.56
Buckeye Engine Mild,4.56
Paulaner Nockherberger,4.56
Little Korkny Ale (Bourbon Barrel),4.56
Humulus Lager With Simcoe Hops,4.56
Mo' Betta Bretta,4.56
Cherry Vanilla Infused Imperial Stout Trooper,4.56
Becken Beer Dunkel Bock,4.56
Whiskey And Oak Black Beauty,4.56
Hop Venom Double IPA,4.56
Criminelle (Cream Ale),4.56
Pangle Porter,4.56
Bell's Bourbon Barrel Aged Double Cream Stout,4.56
Bell's Bourbon Barrel Aged Expedition Stout,4.56
Machu Picchu Milk Stout,4.56
Piña Colada Wheat,4.56
Beam Stout (Jim Beam Barrel Aged),4.56
The Crusher,4.56
Steve It To Bieber,4.57
Rose De Cambrinus,4.57
AleSmith Speedway Stout - Kopi Luwak,4.57
Beelzebub Belgian Golden Strong,4.57
One Love,4.57
Honey Oak Wee Heavy,4.57
It's Maibock,4.57
Kitzmann Weissbier,4.57
Bourbon County Manhattan Stout,4.57
Geuze Cuvée J&J (Joost En Jessie) Blauw (Blue),4.57
Isartaler Stationsweizen,4.57
Kuhnhenn Chocolate Caraweizen Turtle,4.57
Double Bubble DIPA With Bubblegum,4.57
Cherry Mango Chile Pineapple Pilsner,4.57
Dave,4.57
Stumptown Stout,4.57
Olde Frosty IPA,4.57
WheatWine,4.57
St. Danzig,4.57
Creek,4.57
Houlihan's Irish Stout,4.57
Founders Bourbon Maple Cerise,4.57
S'more Tuesday,4.57
Pilot Series Imperial Sweet Stout - Palm Ridge Reserve Barrel Aged,4.57
Ohota Extra Light,4.57
Wooden Sledwreck,4.57
Jai Alai IPA - Strawberry-Kiwi,4.57
Wet Hop Citra Ale,4.57
Whiskey Barrel Imperial Stout,4.57
"Cherry, Oatmeal Stout",4.57
Brewer's Alley Wedding Alt,4.57
Klett-Bräu Pils,4.57
"Pale Ale S.C.A.G. (Simcoe, Columbus, Amarillo & Galaxy)",4.57
King Henry,4.57
Bourbon Barrel Aged Da Grind Buzz Imperial Stout (with Vanilla Bean),4.57
Cowabunga Porter,4.57
Cupcake's Revenge,4.57
Bell's Bourbon Barrel Aged Java Stout,4.57
Vanilla Bean Brown Bear Brown,4.57
Short Sleeve Pilsner,4.57
Willy's Wee Heavy,4.57
Effinguud,4.57
Hop 2 It (Cascade),4.57
Feierling Inselhopf,4.57
Bar-Lee-Wine,4.57
Oak Aged Nut Brown (Wine Barrel Aged),4.57
Portsmouth Pils Von Faust,4.57
Tiny Bubbles,4.57
Prevail Ale,4.57
It's Da Porter,4.57
Hop Project #21,4.58
Cafe Con Leche Stout,4.58
Citra DIPA,4.58
Honey Ginger Porter (Winter Ale),4.58
Imperial Coffee Oatmeal Stout,4.58
Armand'4 Oude Geuze Zomer (Summer),4.58
St. Clemence Lager,4.58
Black Damnation VI - Messy,4.58
Black Damnation Molen's Steam Edition,4.58
Allagash Yakuza,4.58
Cherry Wood Ya Honey,4.58
Marc's Portage Anniversary Rye IPA,4.58
BlackBall Port Wine,4.58
Hopnitized,4.58
Hacklberg Hefeweizen,4.58
Heady Topper,4.58
Lift Ticket Winter Ale,4.58
Terrapin Oaked Aged Gamma Ray,4.58
Gluteus Maximus 2004,4.58
Halfmoon IPA,4.58
Pirata's Darkness,4.58
Bad Santa Brown Ale,4.58
Stormaktsporter,4.58
Adam From The Wood,4.58
Whiskyfatslagrad Smörpundet Porter 2008,4.58
Ouroboros,4.58
Viking Plunder Winter Ale,4.58
Grandfather Raven,4.59
Ted & Bens Organic Beer,4.59
Russian Lullaby,4.59
Poti Marrante,4.59
Elves' Elixer 2011,4.59
Moersch Amber Ale,4.59
Cantillon Blåbær Lambik,4.59
Sea Monster (3 Sheets Rum Oak Chip Aged),4.59
Veritas 004,4.59
1100,4.59
Tae Bay Stout,4.59
Alena,4.59
Oak Aged Stout (Blended),4.59
St. Barniberus,4.59
Broad Ripple Evilsizors Russian Imperial Stout,4.59
Bolita Brown - East India Trader,4.59
Simply Simcoe #1,4.59
Roggenator,4.59
Naughty 90,4.59
Stepchild Belgian India Red Ale,4.59
Hop It,4.59
Iron Horse Belgian Black,4.59
Cantillon Pikkulinnun Viskilambic,4.59
Armand'4 Oude Geuze Herfst (Autumn),4.59
Session Saison - Clausenii (Dry Hopped W/ Amarillo),4.59
Triticus Ale (Gewürztraminer),4.59
Notorius IPA3,4.59
Black Beauty,4.59
Lovibonds Dark Reserve No 1,4.59
Saison De Gewurz,4.59
Tantalizer Cask Ale,4.59
Pliny The Elder,4.59
Bourbon Barrel Aged RIPTA,4.59
Amiral Benson Nelson Sauvin IPA,4.59
Acca Dacca Blaccka Black IPA,4.59
Bad Moon Ryzen,4.59
Marzoni's Imperial Stout - Barrel Aged,4.59
Alaskan Raspberry Stout,4.59
Zwiesel Löwentrunk,4.6
Dunkel Keller,4.6
Sunderland Mild,4.6
Empire Berliner Weisse,4.6
John Durgin Ale,4.6
Yellow Bus,4.6
Public House Bitter,4.6
Anniversary Ed. 1 Vesterbro IIIPA,4.6
Stone Dry Hopped Arrogant Bastard Ale,4.6
Stone Old Guardian Barley Wine Style Ale 1999,4.6
Short's Hopstache,4.6
7 Year Itch Cherry Vanilla Stout,4.6
Winter Cheer,4.6
Red Storm,4.6
Alesmith Speedway Stout - Toasted Coconut,4.6
Mad Charlie Lager,4.6
Hoposauras Rex,4.6
Anniversary Ale 2003,4.6
Minami Shinshu Amber Ale,4.6
DUIPA2,4.6
Trukker Ur-Pils,4.6
Fauntleroy Stout,4.6
Cantillon Cuvee Moeder,4.6
Boon Island Lager,4.6
Copper Canyon Yellow Card APA,4.6
French Oak Aged Barleywine,4.6
Three Sheets Barley Wine,4.6
Scottish 70 Schilling,4.6
Sans Culottes Belgian Trippel,4.6
Procrastinator Dopplebock,4.6
Old Jake,4.6
Paul's Porter,4.6
Bourbon Barrel-Aged Imperial Stout,4.6
Co-Conspirator V-Day,4.6
Razz Merry Ale,4.6
Smuggler's Ale,4.6
Barley O'Gnarly,4.6
"Pinglehead, Hungarian Oak Aged",4.6
Alakef Espresso Stout,4.6
Hop Project #9,4.61
Underdark,4.61
Jester's Reserve Imperial Porter,4.61
The One Eyed Monster,4.61
Brewer's Assoc Of Maryland Festbier,4.61
Bourbathalon,4.61
Wheat Trippelbock,4.61
Last Snow,4.61
Head Shake,4.61
Sommer Sauer Weizen,4.61
Merlot Stout,4.61
Iceberg Strong Pale Ale,4.61
Rauchin' Rauch Bock 2010,4.61
Rodenbach Caractère Rouge,4.61
Picket Fence Wheat IPA,4.61
Dornbusch Oktoberfest,4.61
Whiteout Imperial IPA,4.61
Kurohime Stout,4.62
Arbor Brewing Special Reserve 2005,4.62
Kosmonaut Stout,4.62
Harvey's Bicentenary Stout,4.62
Embrasse Peated Oak Aged,4.62
Drie Fonteinen Oude Geuze 1998 (50th Anniversary),4.62
Plain Jane,4.62
Get Safe,4.62
Ommegang Abbey Wheat,4.62
Porter Noir,4.62
Lord Tufnel's Imperial Pilsener,4.62
Pumkwang Ale,4.62
Airbräu Krampus,4.62
The Village Idiot,4.62
Black Death (Barrel Aged Resurrection Imperial Coffee Stout),4.62
3 Threads,4.62
Spruced Up Wheat,4.62
Holy Herb,4.62
Founders CBS Imperial Stout,4.62
Blueberry Wit,4.62
Martina,4.62
Imperial Raspberry Beret,4.62
Ninja Breakfast Stout,4.62
The Auroch's Horn Aged On Rhubarb,4.62
Chupacabra (Oak Aged),4.62
Willimantic Big Bad Blonde,4.62
Beaphistopheles,4.62
Occupation Ale,4.62
