beer/name,beers_average
Dark Horse Judson's Juice Pale Ale,3.99
Token,3.99
Liquid Sunshine Reserva,3.99
Willimantic Address Unknown IPA,3.99
Thomas Hooker Hop Meadow IPA,3.99
&#268;ernovar &#268;erné,3.99
Foothills Festive India Brown Ale,3.99
Willimantic Angry Planet Amber,3.99
Contemplation Ale,3.99
Willimantic D-8 Imperious Stout,3.99
Downtown Nut Brown,3.99
Wasatch Winterfest,3.99
Fat Dog Stout,3.99
Bavarian Bock Style Lager,3.99
Specialty Ale,3.99
Brians Saison,3.99
Morepheus Undressed Wild With Boskoop Grapes,3.99
Kentucky Coal Porter,3.99
Kuhnhenn Oktoberfest,3.99
Columbus Oak Aged Uncle Rusty,3.99
Yona Yona Ale,3.99
OmegaTex Triple IPA,3.99
Santa's Little Helper 2009,3.99
Eichbaum Kellerbier Naturtrüb,3.99
Time Out For A Porter,3.99
Lost Coast Scotch Ale,3.99
Groundskeeper Spilly,3.99
"Columbus Hungry, Hungry Hefe",3.99
Serious Madness,3.99
Abbaye De Premontres,3.99
Black Eagle SPA,3.99
St. Dekkera Reserve: Sour Scotch Ale,3.99
Apricot Coriander,3.99
It's Alive Hvidvinsfadlagret,3.99
"Hoppy, Hoppy, Joy, Joy",3.99
Creekside '09 Sour Spice,3.99
Sleigh Jerker (v.2),3.99
Imperial Cranberry Lambic,3.99
Sledgehammer Stout,3.99
Ripley,3.99
Indian Boundary Ale,3.99
Juxtaposition Black Pilsner,3.99
Springbrook Honey Heather Ale,3.99
Cannibal Nocturnum,3.99
Chocolate Weisse,3.99
Ron Burgundy,3.99
Seventy-Six ('76),3.99
D'Kinna Bock,3.99
Maredsous 8 - Dubbel,3.99
Bell's Eccentric Ale 2003 & Older (released 2004 & Before),3.99
Bavarian Dunkelweizen,3.99
Icebreaker Barley Wine,3.99
Hallerndorfer Kellerbier,3.99
Cambridge House Maibock,3.99
Bink Tripel,3.99
Julebuk,3.99
Merlin IPA,3.99
McGuire's Barleywine,3.99
O'Brien's Stout,3.99
Serious Ale,3.99
Plank Bavarian Heller Weizenbock,3.99
Cape Cod IPA,3.99
FNA IPA,3.99
Marin India Pale Ale,3.99
Owl's XXX Ruby Mild Ale,3.99
Fuller's India Pale Ale (bottle Conditioned 5.3%),3.99
Araucana Rubia De Trigo,3.99
Jever Dark,3.99
L'Ange Noir,3.99
Saison De La Soeur Black,3.99
Mahar's 20th Anniversary Ale,3.99
Wailing Wench,3.99
Elevator Schmidt's Dark,3.99
Bed And Breakfast,3.99
Arcadia Bourbon Barrel Aged Imperial Stout,3.99
Marietta Brewing Pale Ale,3.99
Alpine Weizen-Bock,3.99
Gallo Dark,3.99
Yippy IPA,3.99
Blue Ridge Steeple Stout,3.99
Pigs Ass Porter,3.99
Broadfork Stout,3.99
Barley's MacLenny's Scottish Ale,3.99
Barley's Rye-PA,3.99
Foam Top Cream Ale,3.99
Imperial Doppelbock,3.99
The Vortex Red,3.99
Cherry Oak Imperial Stout,3.99
Straffe Hendrik Quadrupel,3.99
The Immortal (Dry Hopped) IPA,3.99
Ambition Ale,3.99
Katya Imperial Stout,3.99
Bestefar,3.99
Pamlico Pilsner,3.99
Triple D IPA,3.99
6th Anniversary Sour,3.99
(512) Black IPA,3.99
Belgina WIT,3.99
Single Barb IPA,3.99
John Doe Oatmeal Stout,3.99
MacKrokenFlower,3.99
Oatgoop,3.99
Pearl Snap Pils,3.99
Decimator,3.99
Anchor Liberty Ale,3.99
It's Something,3.99
Cinder Cone Red,3.99
Troubadour Magma Special Edition 2011 - Cascade Hop,3.99
Hoffmann Helles,3.99
HIgh-BU-tifull,3.99
Portsmouth Saison L'Hiver,3.99
Extra Special Pepper,3.99
Hop-Lup-Ka,3.99
Hurricane Kitty Pale Ale,3.99
Smörpundet Lagrad Årgångsporter,3.99
Oak Aged Pundie Ale,3.99
South Mountain Stout,3.99
Sweetwater Wheat Ale,3.99
Good Thunder Scotch Ale,3.99
Pursuit Of Hoppiness,3.99
Bières Et Plaisirs Brune Belge Forte,3.99
Triple Black,3.99
Arctic Circle Ale,3.99
Breakwater White,3.99
Pater Lieven Bruin,3.99
Bière Léon,3.99
Idiot IPA,3.99
Trappist Monkey Abbey Ale,3.99
Horseridge IPA,3.99
La Bestia Aimable Cabernet Barrel Aged,3.99
Bond Street Bachelor Bitter,3.99
Buried Hatchet Stout,3.99
Old Chub - Scottish Style Ale,3.99
Brew Moon Big Bang Brown,3.99
Milly's Belgium Lambic,3.99
Potrero ESB,3.99
Black Forest Rauch Bock,3.99
Upstream Gueuze Lambic,3.99
Populist,3.99
Catherine's Inspiration,3.99
Gallows Hill Porter,3.99
Wake Up Call Imperial Coffee Porter,3.99
Edith Black Wheat IPA,3.99
5-South,3.99
Drake's Drakonic Imperial Stout,3.99
Boxcar Porter,4.0
Debauched (Import Series Vol. 5),4.0
Able,4.0
Bacon & Eggs Porter,4.0
Icicle Ale,4.0
Alcatraz ESB,4.0
Pipkin Brown Ale,4.0
Richmodis Koelsch,4.0
Cannonball Ale,4.0
Alchemy,4.0
IDEA - India Dark Elusive Ale - Beer Camp #5,4.0
Golden Goal,4.0
Hopback Best Bitter,4.0
Lovelace Lager,4.0
Good Grief Brown Ale,4.0
Hop Project #36,4.0
TB Porter (6),4.0
Lone Peak Wits End Belgian White Ale,4.0
Pardon You,4.0
Santa's Smokin' Winter Warmer,4.0
Rover,4.0
French Oak Aged Pt Defiance IPA,4.0
Scottish Terrier,4.0
Hop Project #59,4.0
Southside Strong,4.0
Founders Maple Mountain Brown,4.0
2 Brewers 1 Pint,4.0
Black Hop Rising,4.0
Founders Barrel-Aged Spite Guajillo,4.0
Governors Pleasure,4.0
Head Rush,4.0
BeRazzled,4.0
Founders Imperial Brown Ale,4.0
Broad Ripple Ankle Biter 2003,4.0
Sierra Nevada Scotch Ale,4.0
Libra Ale,4.0
Mr. Scrooge’s Humbug Bitter,4.0
Highlands Sugar Creek Lager,4.0
Due Mondi,4.0
West Rock Stout,4.0
Ragnarok,4.0
Champion Reserve IPA,4.0
Skands Porter,4.0
Yiga's Revenge I.P.A.,4.0
Maduro Oatmeal Brown Ale - Blueberry,4.0
Kylee's Smokin' Wheat,4.0
Stormy Water Cream Stout,4.0
Blueberry Fruit Ale,4.0
Jules Winnfield,4.0
Batch #69 Double Cream Ale - Peach,4.0
Friar's Coffee Porter,4.0
Hutash Session Ale,4.0
Belgian Golden Oak,4.0
Barrel-Aged Chocolate Orange Imperial Stout,4.0
Apollo 11,4.0
Heerenbier,4.0
Punk Monk Dubbel,4.0
San Miguel 1516,4.0
Sonne Urtyp Hell,4.0
Rebellion,4.0
Bartlett Brown,4.0
Twain's Barrel-Aged Abbey Ale,4.0
Pinon Porter,4.0
Down And Out Stout,4.0
Tidal Wave Wheat,4.0
Cascade I.P.A.,4.0
Williwaw IPA,4.0
2011 Owens Valley Wet Harvest Lager,4.0
Hop On Pale Ale,4.0
Rebellion (Palisade),4.0
Wet Whiskers IPA,4.0
Hop Clobber Imperial IPA,4.0
Oktobock,4.0
GerryBaum Imperial Stout,4.0
Forbidden Wheat,4.0
Winter White (Brewmaster Series),4.0
Patriot Lager,4.0
Ursus Americanus,4.0
Ol' Pine Box,4.0
French County Ale,4.0
Twain's Good N' Lonesome Toasted Ale,4.0
Pure Devotion Abbey Ale,4.0
Arbor Bière Divette,4.0
Gerry Dog Stout,4.0
Dunkle Punch,4.0
Shiver Me Liver,4.0
MonKriek,4.0
Bourbon Barrel Double Stout,4.0
Sage Against The Cranberry,4.0
Muizenbier Bruin,4.0
Alt Have Another,4.0
Angry Chewbacca,4.0
Double Wheat,4.0
900 English Ale,4.0
Little Stubby,4.0
A. Le Coq Jõuluporter,4.0
Joe Peche,4.0
Raspberry Mik Porter,4.0
Lion Stout,4.0
Harveys Star Of Eastbourne,4.0
Clark Kent British Mild Ale,4.0
Bell In Hand,4.0
Tadarida IPA,4.0
Harvard De Garde,4.0
Oak Aged Diablito,4.0
Jay's Imperial Porter,4.0
Pirate Tail,4.0
Steam Fired Stout,4.0
Phoenix Belgian Pale,4.0
Deadeye,4.0
True South Mint Ninja,4.0
Santa Maria IPA,4.0
Solera Fin,4.0
Kraftbräu Celery City Dortmunder Export,4.0
Macintosh,4.0
Skullcrusher,4.0
Tinky Winky Double IPA,4.0
Silence Of The Yams,4.0
"Decade 2.1, 21st Anniversary IPA",4.0
Seasonal Porter,4.0
Firecracker Red Ale,4.0
Hop On Board,4.0
Cherry Milk Porter,4.0
Phat Amber,4.0
Crazy Ivans Imperial Stout,4.0
Blueberry Thunderstorm,4.0
Coffee Pearl Stout,4.0
Golden Opportunity,4.0
Heartland Brewery Old Faithful Steam Ale,4.0
Wolf Hefe Dunkel,4.0
Burke's Bock,4.0
Strawberry/Raspberry Lambic,4.0
Eittinger Hell,4.0
Solstice,4.0
Jonas Porter,4.0
Yarra Valley Pilsner,4.0
Munich Porter,4.0
Single Hop Experience Pacific Gem,4.0
Wrangler Wheat,4.0
Terre De Soleil,4.0
Agent Orange,4.0
Adirondack Maibock,4.0
Elm City Weizenbock,4.0
Tommy Two Fists,4.0
To The 9's,4.0
Sunshine Coast Hefeweizen,4.0
Paul's Black Lager (JLS Release),4.0
Front Street Smoked Porter,4.0
Schlafly Smoked Porter,4.0
Old Imperial,4.0
Rose Milk,4.0
Lobko Bohemian Lager,4.0
Tallgrass Buffalo Sex,4.0
Minamishinsyu Winter Ale,4.0
Kurz & Gut,4.0
Hofbräu Adulterator,4.0
New Year's Resolution Doppelbock,4.0
Alternate Personality,4.0
Lighthouse Amber,4.0
Salty Isle Stout,4.0
Falcon Gammelbrygd,4.0
Green Man E.P.A.,4.0
NBC EOS Wheat,4.0
Molls Mild,4.0
Moka Porter,4.0
Iberian Negra,4.0
Barley's Brown Lion Ale,4.0
Barley's Ivanilla Porter,4.0
VI,4.0
Southbridge Ordinary Bitter (S.O.B.),4.0
Terrapin Woodford Reserve Hopsecutioner,4.0
Sir Hop-a-lot,4.0
Minerva Stout,4.0
Benediktus,4.0
House Ales Swag Out Stout,4.0
Captain Cook's Spruce Tip Ale,4.0
Lumber Lager Red,4.0
Lieberth Kellerbier,4.0
Highland Sourwood Blossom Porter,4.0
Thurn Und Taxis Kristall Weizen,4.0
Freckles,4.0
Citra City Lager,4.0
Indian Summer Nut Brown Ale,4.0
USA Rye PA,4.0
By George Pale Ale,4.0
90-Shilling Scottish Ale,4.0
Highland Brandon's Kölsch Style Ale Infused With Peaches,4.0
Highland Double Fermented & Willamette Dry-Hopped Gaelic Ale,4.0
Kali Kush,4.0
Celestyne Pilsner,4.0
Buster Brown Ale,4.0
Winter Oatmeal Stout W/Serebrianka Hops,4.0
S.B.C. Winter Special (Xmas Ale),4.0
The Snead Porter,4.0
Mayflower Porter (Oak Aged),4.0
Smokey Breakfast Lager,4.0
Double Red Ale,4.0
He'Brew Barrel Aged Messiah Bold With Rye,4.0
Island Pale ALe,4.0
Hopleaf Extra,4.0
West Coast Lager,4.0
Clark's Dark Mild,4.0
High Roller IPA,4.0
Chez Monieux,4.0
Big Boss Pale,4.0
Saison De Carter,4.0
Winter Oatmeal Stout W/Crystal Hops,4.0
Black Witch,4.0
Penn(i)ston,4.0
Rhubarb Red Saison,4.0
B Drive,4.0
Palisades IPA,4.0
Willie Nillie Wee Dump,4.0
Jack Straw,4.0
Northern German Pilsener,4.0
Special Kolsch,4.0
Rampendahl Helles,4.0
Kuhnhenn Scotch Ale,4.0
Winter Wobbler,4.0
Weiz Guy,4.0
Mighty Columbia,4.0
Alvinne Hop Trilogy Columbus,4.0
Big Bad Barleywine,4.0
Barrel Aged Dark Matter,4.0
S.B.,4.0
Cream Of The Crop,4.0
Imperial Vienna Ale,4.0
Highland Amber Ale,4.0
Double Trouble Pale Ale,4.0
The Defrostor Maibock,4.0
't Smisje Honingbier Blond,4.0
Columbus Pumpkin Ale,4.0
Super Kind,4.0
Halo,4.0
Classic Light Lager,4.0
Captain Shaddock,4.0
M.J.'s Amber Ale,4.0
Blast Furnace Imperial Stout,4.0
Father Damien (Pinot Noir Barrels),4.0
Nisseøl,4.0
Kuhnhenn Devil's Horn,4.0
Winterfest '06,4.0
"Jive Espresso Stout Infused W/ Banana, Vanilla And Cacoa Nibs",4.0
Dougweiser,4.0
Captain O'Merica,4.0
Tindall Suffolk 'n' Good,4.0
Time To Reorder Porter,4.0
Tequendama Negra 2010,4.0
Beer Of The Dead,4.0
Van Twee (w/ John Mallett),4.0
Vesterbro Cassis Lambic,4.0
Dark Marc,4.0
El Flabiol Rossa,4.0
Müller Debringer Weissbier,4.0
Beer Geek Brunch Weasel (Highland Edition),4.0
Lupulus IPA,4.0
Engel,4.0
Papa's Pilsner,4.0
Peruri,4.0
Prototype 17,4.0
Kuhnhenn Michigan Malted,4.0
Bob's Brown Ale,4.0
Marie Leszczynska,4.0
Anosteke Brune,4.0
Kelso Winter Lager,4.0
Detroit Beer Co. Monk's Madness,4.0
Breakside Aztec,4.0
Hopkowski,4.0
Bockenstein,4.0
Sidamo Milk Stout,4.0
Joe's Nut Brown,4.0
Purkmistr 12° - Semi-Dark Lager (Polotmavy Lezak),4.0
Whiskey Porter,4.0
McGuire's Moosenator,4.0
Nick En Simon Mild I.P.A.,4.0
Dragonmead Woody's Perfect Porter,4.0
Detroit Beer Co. Steam Tunnel Stout,4.0
Stone Pale Ale With Cascade Hops,4.0
Cougar Town,4.0
"Krauterbier, Nettle",4.0
Lady Penrhyn Imperial Brown Ale,4.0
Barrel Aged Pale Ale,4.0
Dead Tony's,4.0
Cherry Creek,4.0
Vienna Ale,4.0
Franconia Pilsner,4.0
Single Batch Series - Milestone Ale,4.0
Hallerndorfer Weissbier,4.0
Striper Stout,4.0
Canaster,4.0
Malus Pi (Crab Apple Pie),4.0
Pink Ribbon Ale,4.0
Winterbok (Winterbock),4.0
Ringneck Dunkel Weizen,4.0
Oktoberfest (Unfiltered),4.0
Razpberry Honey Wheat,4.0
Pumpkin Head,4.0
Throwback Spicy Bohemian,4.0
Hummocky Lick Sumac Sensation,4.0
Stone House Irish Stout,4.0
Smuttynose Vunderbahr Pilsner (Short Batch Series),4.0
Lazy Jake Porter,4.0
Echigo 90 Days Stout,4.0
7 Stern Chilli,4.0
Shimkentskoye Dark,4.0
Cup 'o Joes Coffee Stout,4.0
Hanssens Kriekenlambik,4.0
Lust For Lupulin,4.0
Tabernash Maibock,4.0
Grumpy Limey,4.0
Trouille,4.0
Red Eye PA,4.0
Kneitinger Bock,4.0
Grauballe Nørrebryg India Pale Ale,4.0
Arkbock,4.0
Paddy's Pomegranate Wheat,4.0
Tripel Black Diamond,4.0
Smuttynose Maibock (Big Beer Series),4.0
Hop Back,4.0
Cezanne,4.0
Halcyon Extra Special Bitter,4.0
Fearless India Pale Ale,4.0
Boscos River Rail Red,4.0
IsarWeizen,4.0
Diamond Pilsner,4.0
Dolman's Dark Star,4.0
Gaz De Course,4.0
Bianca's MMM... Maple Porter,4.0
Kiss My Blarney Stone Stout,4.0
Wolf's Breath Winter Warmer,4.0
Vlaams Hollands,4.0
Cuvee De Evil,4.0
Charliendine,4.0
Little Village MFA,4.0
Tres Diablos,4.0
Ringneck Extra Special Bitter,4.0
Damiaan Donker,4.0
Morellen Lambiek,4.0
Webb Ellis New-Zealand,4.0
M,4.0
Bloomin' Smoky,4.0
Brew Keeper Hop Fusion IPA,4.0
Lemke Weihnachtsbock,4.0
Yardsale Golden Ale,4.0
India Noire Harvest,4.0
Belgo IPA,4.0
Drone Honey Wheat Ale,4.0
Iron Rail Ale,4.0
Signal Hill Gold,4.0
Saison Fergus,4.0
Boscos Little Rock Alt,4.0
Maisels Weisse Kristall,4.0
McCoy's Export Stout,4.0
Continuous Hop IPA,4.0
Sonntag,4.0
Piwo Prowincjala,4.0
Adirondack Golden,4.0
Gale Force Lager,4.0
Fireside Brown,4.0
Mango Chili Wheat,4.0
Daily Bread Common Ale,4.0
St. Feuillien Triple,4.0
Old Chimneys Natterjack Premium Ale,4.0
Terra Incognita Barley Wine,4.0
"Great Lakes In A Galaxy Far, IPA",4.0
Renegade,4.0
Straubinger Weisse Dunkel,4.0
Christopher Columbus,4.0
Simply Winter Ale,4.0
Extra Special Bitter (ESB),4.0
Sticky Dog Stout,4.0
12 Gauge Stout,4.0
Black Collar Stout,4.0
Donut Hole,4.0
Alternator,4.0
San Miguel Extra Nostrum Lager,4.0
Papsø 15K Belgisk Quadrupel,4.0
Bear's Brown Ale,4.0
Strong Scottish Ale,4.0
Eternal Flame,4.0
Le Kabouter De Guerre,4.0
Ne Kopstoot,4.0
Bough Breaker,4.0
Parole Porter,4.0
Ironman Imperial Stout,4.0
Schwartz Brewery Wild Wheat,4.0
Imperial Hoppy Knight,4.0
Maelstorm,4.0
La Corriveau (Brune Epicee),4.0
Our Special Ale 1984 (Anchor Christmas Ale),4.0
Hop Fury,4.0
Dog Daze Summer Ale,4.0
Reverence Rye Brown Ale,4.0
Tropical Tan,4.0
S.S. Simon Short,4.0
Anacortes Vienna,4.0
Maxwell's Imperial Stout,4.0
Young's Golden Zest,4.0
Honey Nut Brown,4.0
Wet Hop Easy IPA,4.0
Cab Cherry Man,4.0
Smokin' Guns,4.0
Fleur D' Abeilles,4.0
City Steam Progress,4.0
Egan & Sons Ale,4.0
Busted Gate Brown Ale,4.0
Vailima,4.0
Chatham American Brown Ale,4.0
RockHopper IPA,4.0
Abbey 8,4.0
Bohemian Dark,4.0
"Southern Pecan - Cherries, Raisins, & Vanilla",4.0
Hefeweizen Strong Ale Version,4.0
Friedels Schlotfegerla,4.0
Griffin's Mild--a.k.a.--Churchill's Mild,4.0
Three Brewers Amber Ale,4.0
Fruivole,4.0
Kirin Beer Shokunin,4.0
Holsten Export,4.0
La Belle En Goguette,4.0
Troubadour Blond Ale,4.0
Pirate Ale,4.0
Humulus Maximus,4.0
Haka NZ Lager,4.0
Barrel Aged Owde Engwish Bahwey Whine,4.0
Atlantic Beach Amber,4.0
No Pity Pale Ale (Organic),4.0
Black Ice Dunkelweizen,4.0
El Chupacabra's Bock,4.0
De Brouwers Brussels Triple,4.0
Champetre,4.0
Devil's Advocate Bitter,4.0
Fire Fox,4.0
Black Opal IPA,4.0
Live Oak Pilz,4.0
Weizenscheisse,4.0
Redwood Lodge Belgian-style Saison,4.0
Overbrook Nut Brown,4.0
Série Signature Oktoberfest,4.0
The Big Hitter Imperial Red Ale,4.0
Osktoberfest,4.0
La Grihète Triple,4.0
Lucknow Ye Olde Chucklehead,4.0
Redwood Lodge Schwarzbier,4.0
Cuvée Van De Keizer Rood (Red),4.0
Harrison's IPA,4.0
Extra Hoppy Centennial Ale,4.0
BruRm Kilt Lifter Scotch Ale,4.0
BruRm Master Brewers' Rye,4.0
Milly's Ned Flanders,4.0
Old Oak Ale,4.0
Alpha Assault Triple IPA,4.0
Kasteel Donker,4.0
Double Kolsch,4.0
Anker Blond,4.0
McCarthy's Pale Ale,4.0
Abbadon,4.0
Brew Moon Lost Planet EPA,4.0
Bandersnatch Milk Stout,4.0
Provision (Sole Composition Series),4.0
Evil Twin IPA,4.0
Paceña Red Lager,4.0
Title Town Brown,4.0
Saison Des Voyageurs,4.0
White Knight,4.0
Blonde Ros,4.0
Black Forest Sticke,4.0
Exmoor Hart,4.0
Pumpkin 3.0,4.0
La Chose,4.0
Oranjeboom Bokbier,4.0
Fritz's Hefeweizen,4.0
Dark Summer Mild Ale,4.0
Mad Manatee Bourbon Aged 2nd Anniversary,4.0
Todo Modo,4.0
Offen Weisse,4.0
Dentergems White Beer,4.0
Niederrhein Alt,4.0
Mt. Walker Winter Warmer,4.0
Lump Of Coal Stout,4.0
Three Fingers IPA,4.0
Resolution #2,4.0
Ma Walkers Double Stout,4.0
Stateside Saison,4.0
Conan The Destroyer Double IPA,4.0
Black Forest Sherwood's Homegrown Pale Ale,4.0
Morningwood,4.0
Founders Newaygo County Cherry,4.0
Realignment Ale,4.0
Red Wiggler,4.0
Alpha Beta,4.0
Newport Storm '11,4.0
Oatboy Imperial IPA,4.0
Ivory Tower Endow Mint,4.0
Swami's Harvest IPA,4.0
Swan Stout,4.0
Submission,4.0
Vilniaus Alus Kvietinis (Wheat Beer),4.0
Brass Lantern I.P.A.,4.0
Ombibulous Double IPA,4.0
Seson,4.0
Thisted Forsøgsbryg Nr. 23c,4.0
Hibernator Doppelbock,4.0
Best Of Beer Camp: Weizenbock - Beer Camp #37,4.0
Nerdherder D,4.0
Dunkles Weizen,4.0
Ratsel Red Wheat Ale,4.0
Mocha Vanilla Stout,4.0
Sierra Nevada Ruthless Rye IPA,4.0
Stoudt's Scotch Style Ale (Barrel-Aged),4.0
Wolf's Irish Pub Draft,4.0
Sierra Nevada Witte Beer,4.0
Stillwater / Mikkeller Rauchstar,4.0
Jamesport English Mild,4.0
Founders Barrel Aged Spite Poblano,4.0
Ursprung,4.0
Charles River Porter,4.0
Caldera IPA,4.0
Kaffir Lime - Lemongrass Ale,4.0
Dark Humor,4.0
Hippie Jim's Yellow Sunshine Pale Ale,4.0
Imperial Porter,4.0
Banana Boat,4.0
Thomaskirch Schwarzbier,4.0
Falconer's Rye,4.0
The Almond Marzen Project - Beer Camp #26,4.0
Neder Festbier,4.0
Tall Tale Pale Ale (dry-hopped With Palisade),4.0
Santa's Helper,4.0
Collaborative Groove #1,4.0
2nd Anniversary Double IPA,4.0
Weizenbock - Beer Camp #37,4.0
Victory Pale Ale,4.0
Indian Peaks Pale Ale,4.0
Ale - Serie Classica,4.0
Famous Sidekick,4.0
Cease And Desist Smoked Porter,4.0
Lord Nelson IPA,4.0
Smelt Camp Strong Ale,4.0
Bombay Grab IPA (Oak Aged),4.0
Vanilla Stryker,4.0
Dutch Chocolate Stout,4.0
Phros,4.0
Copperhead Pale Ale,4.0
Skull And Bones Eisbock,4.0
Wit The Heck Is That!?,4.0
KB Grand Cru 2010 - Oak Aged Cassis,4.0
Sierra Nevada The Dude,4.0
Coltrane Imperial Stout,4.0
PBJ,4.0
Continuum Series Brown Ale,4.0
Dark Clover,4.0
Pipkin Pale Ale,4.0
Spanish Springs Strong Belgian Ale,4.0
Vitis Series: Pinotlambicus,4.0
Three Toed Pale Ale,4.0
Mother Hubbard,4.0
Marble Mountain Marzen,4.0
San Miguel Manzana,4.0
Southport Palace Pilsener,4.0
Backdraft,4.0
"No Guts, No Glory",4.0
HopCat Big D.I.P.A.,4.0
Gray Weasel ESB,4.0
HopCat Fornicator Dopplebock,4.0
Beccamort,4.0
AleSmith Decadence 2010 English Style Old Ale,4.0
Colonial Porter,4.0
Empire Pale Ale,4.0
Fort Boyard Brune,4.0
Ramstein Revelation Golden Lager,4.0
O'fest,4.0
Fabritius Pale Ale,4.0
Nitro Pale Ale,4.0
"\"Great Satchmo\" Stout",4.0
Julöl,4.0
Procrastinator,4.0
Lighthouse Fugnose,4.0
Hogans Park Ave Ale,4.0
Keizersberg Abbey Ale,4.0
Fort Boyard Ambree,4.0
Scottish Special Export Ale,4.0
Big Black Stout,4.0
DeGroen's Edel Weiss,4.0
Ironhead Porter Old #3,4.0
Il Vicino Wet Mountain India Pale Ale,4.0
Hoptown Brown,4.0
Flying Dog Extra Special Gonzo,4.0
Oak Aged Old Ruffian Barley Wine,4.0
Maisacher Sedlmayr Weizen,4.0
Living Proof,4.0
Yellabelly Blonde,4.0
Twain's 100-Year Extra Pale Ale,4.0
Semler Sauvignon Blanc Barrel-Aged Dérailleur,4.0
Weiss President,4.0
Ghostface Killah,4.0
Brewer's Gold ESB,4.0
Weiss Rössl Pilsener,4.0
Zitrone Kolsch,4.0
Mr. Goodbar University Dunkel,4.0
Mountain Goat Hefeweizen,4.0
Green Flash Friendship Brew,4.0
Southampton Espresso Stout,4.0
Saint Rieul Blonde 7%,4.0
Portland Pirates Salty Pete's Peg Leg Ale,4.0
Magic Hefeweizen,4.0
Snow Cru,4.0
Slåtteøl,4.0
Oompa Nooga,4.0
Raspberry Hefeweizen,4.0
Evan Altmighty,4.0
Twain's Unberufen Dunkelweiss,4.0
CB's Barry,4.0
Holt's Bitter,4.0
French Quarter IPA,4.0
They Think It's Ale Over (for Barnsley Beer Company),4.0
Chewbacca IPA,4.0
Royal Arms,4.0
Belgian Session Ale,4.0
Hop City Brown,4.0
Trinitas,4.0
Frostbite Spice Ale,4.0
Édition 2005,4.0
Round The Bend,4.0
Saison De Beaver-Sour Version,4.0
Buckwheat Honey Porter,4.0
Scratch Beer 30 - 2010 (Jerman Bock),4.0
Big Billy's Bock,4.0
Perry's Majestic,4.0
St. Donat Blonde,4.0
Chile Limón Wit,4.0
St. Pete Orange Wheat,4.0
Dry Hop'd Orange Wit,4.0
Golden Fox Pilsner,4.0
Andechs Winter Bier,4.0
Town Hall Porter,4.0
Darkside IPA,4.0
Uptown Whiskey Brown,4.0
Double D'Licious Milk Stout,4.0
Metrish's O Tannenbaum! IPA,4.0
Bunny Hearn Honey Brown,4.0
American Black Ale,4.0
Barrel Licked Bock,4.0
Kunzel Schwarzbier,4.0
Pater Van Damme,4.0
Badunka Dunkelweizen,4.0
Cherry Kristall,4.0
White Birch Haystack Havoc,4.0
Mr. Breakfast Oatmeal Porter,4.0
Sax-a-Pale Ale,4.0
Augustus Gloop's Porter,4.0
Hi Dry,4.0
Snipes Double IPA,4.0
HOPpopotamus,4.0
Helderbräu Dunkel,4.0
A.b.w. IPA,4.0
Red Star Scotch Ale,4.0
India Brown Ale,4.0
Sun Ray Ale,4.0
Cherry Maakoos,4.0
Hellles Bock,4.0
Anniversary Porter,4.0
1492 IPA,4.0
JP (2008),4.0
Keenan Summer Lager,4.0
Lightning Rod Ale,4.0
Bulles De Vignes #1,4.0
Old # 13,4.0
Coffee Tim,4.0
Sour Pouch,4.0
Yulefest Christmas Ale,4.0
Black And Mild Porter,4.0
Midnight Star Honey Ale,4.0
Gageleer,4.0
Barley's Rye IPA,4.0
This Is Not A Porter,4.0
XS Old Crustacean,4.0
Brandy Mount Barley Wine,4.0
L'Atrébate Brune,4.0
La Cancion,4.0
Samuel Jackson Pale Ale,4.0
Blue Dog Amber,4.0
Atom Smasher Wee Heavy,4.0
Double Noir,4.0
King Street Ale,4.0
Naked Kernal IPA,4.0
Icon Red Ale,4.0
Chocolate Bock,4.0
Front Street California Common,4.0
Melanie IPA,4.0
Summit Imperial Pumpkin Porter,4.0
Clusterf#ck,4.0
Texas Brown,4.0
Shiftee Blond Ale,4.0
Bourbon Barrel Aged Payback Porter,4.0
Schlafly Welsh Ale,4.0
"Rat City \"Abyss\" Makers Mark Barrel Aged IPA",4.0
Easy Rider Wheat,4.0
Star Spangled Stout,4.0
Vintage 50 Red Ale,4.0
Blond Bier,4.0
Fetch Cycle IPA,4.0
Blissfully Blonde,4.0
Ruby,4.0
C3 Dry Hopped American Mild,4.0
Maibock Hell,4.0
Moonstone,4.0
Schwarzes Kreuz Vollbier,4.0
PennyPacker 120,4.0
Pass Stout,4.0
Satcheu,4.0
MurpHill,4.0
North Country Maple Brown,4.0
Zawiercie Czekoladowe,4.0
Fresh Hop Imperial IPA,4.0
Heartland Brewery Mr. Atlas Imperial Pale Ale,4.0
Brewer (15th Anniversary),4.0
Ritual Coffee Payback Porter,4.0
Rainwater Oak-Aged Stout,4.0
Zierholz Hopmeister,4.0
Biddy Weiser,4.0
Squatters Revelation Ale,4.0
Blackwood Bitter,4.0
7th Anniversary Ale (Oak Aged English IPA),4.0
Royal Tanninbaum,4.0
Homegrown Strong,4.0
Night Walker,4.0
Wits End Gone Wild,4.0
Experimental Farmhouse Ale,4.0
Wasatch Warrior,4.0
Smoked Goose (Barrel Aged),4.0
Wasatch Chocolate Porter,4.0
Santa Kisser,4.0
Harpoon Spiced IPA  (IPA Mole),4.0
Ole Nitro,4.0
Stella For Breakfast,4.0
