beer/brewerId,beer_names,brewer_average
12510,"Zötler Korbinian Dunkel, Zötler Pils, Zötler Hefeweizen Naturtrüb, Zötler Hefe-Weizen Dunkel",3.5
12607,"Stein Leziak Svetly, Stein Vycapny Leziak Tmavy, Special Lager",3.5
12789,"Irish Stout, Munich Lager, Raspberry Weiss, Old World Oktoberfest, Pale Ale, Bavarian Weiss Beer, Honey Lager Light, Copper Ale, Roddy's Perfect Lager, Water Street Amber",3.5
12997,Total Disorder Porter,3.5
1329,"The Haka, Gold Digger, Smokestack Lightning, Bridge Bitter, Dark Mild",3.5
13959,Light Oak,3.5
1489,"Krušovice Imperial, Krušovice Lezák 12%, Krušovice 10° Pořádná Desítka, Krušovice Cerne 3.5%, Krušovice Kvasnicovy (Unfiltered), Krušovice Radler, Krušovice Velvet, Krušovice Light, Krušovice Cerne",3.5
1528,"Apricot Wheat Ale, Snoweizen, Black Bart Porter, ESB (Extra Special Blizzard), Grizzly Brown Ale, Midnight Moon Oatmeal Stout, Oktoberfest, Yosemite Falls Pale Ale, Thompson Pale Ale, Lodgepole IPA",3.5
15527,Meta Export Lager,3.5
160,"Usher's Autumn Frenzy, Duchy Originals Select Ale, Circle Master, Dirty Tackle, BeeWyched, Scarecrow Ale, Hobgoblin, Battleaxe, Three Wyches, WychCraft, Old Devil, Black Wych, England's Ale, Plumduff, White Wych, Ginger Beard, Wild One, Duchy Originals Organic Golden Ale, Wychwood Dog's Bollock's, January Sale, Whirlygig Ale, Bountiful, Sainsbury's SO Organic Blonde Ale, Bah Humbug, Duchy Originals Organic English Ale, Red Kite, Wizard's Staff, Duchy Originals Bottle Conditioned Summer Ale, Old Father Time, King Goblin, Ushers Founders, Ushers 1824, Goldwing, Goliath, Duchy Originals Organic Winter Ale, Osprey Ale, Paddy's Tout, Firecrest, Fiddler's Elbow, Pumpking, Duchy Originals Organic Old Ruby Ale 1905",3.5
1623,"Buronator Doppelbock, Premium Edel (Spezialbier Edel), Weizen Anno 25 Hefe Weisse, Kellerbier Anno 1308, St. Martin Dunkler Bock, Tanzelfest, Allgäu Premium Naturtrübes Kellerbier, Oktoberfest, Holzhausener Landbier, Maibock, St. Blasius Weizenbock, Frundsberg Dunkel, St. Martin Dunkler Doppelbock, Steingadener Weisse Dunkel, Hefeweizen Hell, Kaufbeurer Tänzelfestbier, Jubiläums German Pils, Heller Belli Bock, Allgäu Premium Hefetrübes Weissbier, Allgäu Premium Goldhelles Landbier, Weizen, Hell",3.5
16447,"Mulholland Lighkt, Mulholland Rye LaNoir, Imperial Red, Mulholland Santa's Dirty Secret, Perfect Storm Vanilla Framboise, Mulholland Raider Belgian Brown, Le Strange Trippel, Bier DeGuard, Runkle Red, Toronado Dubh",3.5
17024,Jack Black Brewers Reserve Classic Lager,3.5
17914,Ambree,3.5
18848,Karland Ambrée,3.5
18857,"Pale Ale, Brown Ale, Rock Creek Red",3.5
19123,"Helle Gose, Dunkle Gose",3.5
19726,"MacLean's Barleymow Bitter, MacLean's Sgian-Dubh Porter, MacLean's Country Organic Ale, MacLean's Dark Mild Ale, MacLean's Broadsword India Pale Ale, MacLean's Pale Ale, MacLean's Brown Ale, MacLean's Old Angus Ale, Maclean's Battle X ESB, Maclean's Farmhouse Ale",3.5
20595,Karmeliter Bräu Kupferbier,3.5
20873,"Drop Dead Red, Black Bear Slap Shot, Black Bear Blueberry Ale, Black Bear Wheat Ale, Black Bear Stout, Black Bear Voodoo Bear Porter, Black Bear Pail Ale, Black Bear Gearhead Ale, Black Bear Hefewiezen",3.5
2104,"Rip City Red, Ball Of Confusion Wheat, Powell Butte Bitter, Sunshine Pale Ale, Kölsch, Chocolate Cream Stout, Morning Grind Espresso Stout, The Brethren, Hill's Gold, Firefly Kölsch, Foxtail Pale, Kings Alley Alt, Sunflower IPA, Raspberry Stout, Heart Of Gold India Pale  Ale, Hammerhead Ale, Workingman's Red, Yellowjacket IPA, Red Rover, Christmas Ale, Irish Stout, Natty Bumpo's Bitter, Umpteen IPA, Edgefield Wheat, Terminator Stout, Black Rabbit Porter, Kris Kringle, Sleepy Hollow Nut Brown, Uncle Dave's Dunkleweissen, Copper Moon, Thundercone Fresh Hop Ale, Wheat, Lucky Charms Irish Red, Scarecrow ESB, Berrendo Brown, JBC Strong, Sweetwater Vienna, Boysenberry Stout, Ruby Ale, Milk Stout, Purple Haze (Boysenberry), Nebraska Bitter",3.5
212,"Kasteel Cuvée Du Chateau, Kasteel Blond, St. Louis Kriek, St. Louis Gueuze Lambic, St. Louis Cassis Lambic, St. Louis Gueuze Fond Tradition, St. Louis Premium Framboise, Kasteel Triple, Vlaamsch Wit, Bacchus, St. Louis Premium Faro, Brigand Christmas, Kasteel Kriek, St. Louis Premium Cassis, Brigand I.P.A., St. Louis Framboise, Bacchus Frambozenbier, St. Louis Premium Pêche, St. Louis Cassis Kir Royal, Brigand, Bacchus Kriekenbier, Vieux Bruxelles Kriek, St. Louis Glühkriek, St. Louis Premium Kriek, K8, Kasteel Donker, Kasteel Rouge, St. Louis Pêche",3.5
21242,Steinfels Pils,3.5
21430,"Doctors Orders Zephyr, Doctors Orders Synapse, Doctors Orders Belgian Rhubarb",3.5
21721,"Senior School Bitter, William Mucklow's Dark Mild, Worcestershire Way",3.5
21801,Cidade Imperial Clara,3.5
2182,"Bockbier, Helles, Weizen, Dunkles",3.5
2184,Kupfer Bock,3.5
2251,"Norfolk Wherry Best Bitter, Norfolk Nog, M&S Norfolk Bitter, Norfolk Nip, Wherry Best Bitter, Great Eastern, Headcracker, Nelson's Revenge",3.5
22892,"Blanche, Black, Black Cuvee Speciale, Blonde",3.5
22933,Smokey Mountain Mild,3.5
23985,La Bergère Dorée,3.5
24187,"Den Mulder, Den Drupneuze",3.5
24460,"Beach Haus Classic American Pilsner, Winter Rental Black Lager",3.5
24826,Burdisson's Dwarven Ale,3.5
25936,"Mike's Premium Organic Double IPA, Mike's Coffee Porter, Mike's Premium Organic Pilsner, Mike's Imperial Porter, Mike's Premium Organic Ale",3.5
2635,"Postwirts Dunkel, Der Postillon Hefe Weizen, Weihnachtsbier, Maibock, Osterbier",3.5
26983,Toffee Porter,3.5
27081,Musselburgh Broke,3.5
27280,Science Infuse Triple Spéciale,3.5
27281,Gunta's Original Ale,3.5
2905,GPA 8.0 High Gravity Cream Ale,3.5
3192,"Calhoun's Winter Warmer, Velas Helles, Porter, Appalachian Pale Ale, Red Ale, Calhoun's Black Bear Ale, Thunder Road Pils, Oktoberfest, Windy Gap Wheat",3.5
3268,"O'Fallon IPA, Harvest, O'Fallon Holiday Ale, Cocoa Cream Stout, Happy Holidaze, Summer Brew, Chocolate By The Barrel Cream Stout, Wild Ass Amber Ale, Chocolate Ale, O'Fallon Gold, Gold, Brown Eye PA, O'Fallon Spring Ale, Alright Already Amber, Goats Breath Bock, O'Fallon Midnight Harvest, Sweet Nectar, Light, 5 Day IPA, Wheach, Pumpkin Ale, Sticke It To The Man, Lemp Jurassic Dark, Black Hemp, Smoke (Smoked Porter), Cherry Chocolate Beer, Unfiltered Wheat, Russian Imperial Stout, Hemp Hop Rye Amber Ale, Blackberry Scottish-Style, Wee Heavy Scotch Ale, O'Fallon Winter Brew, Bailey's Chocolate Bar, Barrel Aged Smoke (Smoked Porter)",3.5
3442,"De Liter Van Pallieter, Serafijn Christmas Angel, Serafijn Grand Cru, Serafijn Tripel, Paternoster, Serafijn Belgian Pale Ale, Serafijn Blond, Serafijn Donker, Heksemiebier, Serafijn Celtic Angel, Serafijn Kerstlicht",3.5
3482,"Ehu Ale, Hefe-Weizen, Big Aloha Blonde, Kakaako Cream Ale, Kiawe Honey Porter, James Cook IPA, Steamship Lager, Lehua Honey Wheat, Green Bottle Lager, Wipeout Barley Wine",3.5
4067,"DeGroen's Weizen, Spiced Harvest Ale, DeGroen's Pils, DeGroen's Marzen Amber Lager, Edel Pils, Fordham Scotch Ale, Oyster Stout, Close Encounter Harvest Ale, Fordham Maibock, Fordham New World Wheat, Fordham Light Lager, Fleet Wheat, Silopanna, Pamlico Amber, Wisteria Wheat, Abbey Dubbel, Defender's Choice Premium Lager, Saison, Fordham Helles Lager, Fordham Fest Beer, Tavern Ale, Fordham Weizenbock, Genius Stout, Fordham Oktoberfest, Fordham Copperhead Ale, Wizard Wheat, Fordham Lager, Fordham Doppelbock, Summer Forecast, Queen Anne Kölsch, Pachanga Ale",3.5
4150,"Continental Pilsner, Valhalla Ale, Dubbel, Isgood Stout, Denmark Red Ale, Dunkles Weissbier",3.5
4412,The Raven Special Lager,3.5
4933,"Industrial Stout, Expedition IPA, Empire Pale Ale, Mr. Big, Bourbon Barrel Stout, Raspberry Barleywine, Cherry Barleywine, Lincoln Lager, Green Acres, 1,000th Batch Strong IPA, Harvest Ale, Shocker, India Pale Ale, Uncle Dunkel, Summer Hefe Weizen, Strong Blonde, Tri Pa, Honey Beer, Rip Roarin' Red Ale, Bourbon Barrel Barley-wine Ale, Ginger Weizen",3.5
4937,"Paskhalnoye Pivo, Bogyemskoye Chyernoye, Zimniy Bock, Yantarniy Ale, Pilsenskoye, Kabinetnoye Krasnoye, Festivalnoye, Svernaya Zvyezda, Bavarskoye Pshenichnoye",3.5
497,"Amersfoorts Tripel, Amersfoorts Bokbier, Drie Ringen Bok, Stadsbier 1259, Amersfoort Blond",3.5
5246,"Ironworks Imperial Stout, Golden's Foundry Ale, Chattachoochee Brown Ale, Amberversary India Amber Ale, Red Jacket Ale, Celebration Ale, Ironclad Stout, Fountain City Porter, Powder Monkey Porter, Edgewood Ale, Dillingham Dunkel, Bibb City Blonde, City Mills Wheat, Special Ops IPA, Sledgehammer Double IPA",3.5
5327,"Farmhouse, Mason's Red, Ruby, Gone Awry, Cascade Head, Black Ship Dunkel, Wave Warrior IPA, Barleywine, Rauch N' Roll Smoked Porter",3.5
545,"Elfenbier, Dwarsboom, Smaak Van Echt, Gouverneur Brune, Oud Bruin, Lindeboom Pils, Bockbier",3.5
5980,"Altes Wolfshöher, Wolfshöher Hefe-Weissbier, Anna-Fest-Bier, Weihnachts Festbier, Vollmond Bier",3.5
6197,Bio-Reis-Gold,3.5
6221,"Weib's Helles, Weib's Weißbier",3.5
6883,"Shut Thi Gob (for Barnsley Beer Company), Coil Oil (for Barnsley Beer Company), Bobby Dazzler (for Barnsley Beer Company), Rampant Gryphon, Gold, Admiral Keppel, Barnsley Bitter (for Barnsley Beer Company), Black Brite (for Barnsley Beer Company), Owd Tyke (for Barnsley Beer Company), WPA, Early Fruits, Oatmeal Stout, Rockingham Spalt, Bee By Gum (for Barnsley Beer Company), Bumble Beer, Oyster Stout, Nutty Stack (for Barnsley Beer Company), Imperial Ale, Netto Gold, Marbled White, Barnsley Blonde (for Barnsley Beer Company), Heartbeat, Gun Park Light Mild, They Think It's Ale Over (for Barnsley Beer Company), Ronnies's Owd Cock, Spring Thyme, Get Thi Coit (for Barnsley Beer Company)",3.5
7059,Alamo Golden Ale,3.5
7220,"Helsinge Rököl, Helsinge Porter, Helsinge Veteöl, Helsinge Pilsener, Helsinge Dunkel, Helsinge Vinterstout",3.5
8802,"Honey Fayre, Celebration Ale, Telford Porter, Welsh Honey Bitter, Welsh Pride",3.5
9378,Wadi Brau Dunkel,3.5
9651,"Classic Pilsen Beer, Pshenychne - Weissbier Etalon, Drevlyansky Kvass, Old Brown Beer",3.5
9899,"Blitzen, Big Horn Butt Face Amber Ale, Big Horn Big Red IPA, Johnny Appleseed Belgian Witbier, Big Horn Total Disorder Porter, Mandarin Orange Hefe Weizen, Washington Blonde, Amber Weizen, Big Horn Harvest Ale, '71 Pale Ale, Cream Ale, Big Horn Hefeweizen, Big Horn Red Ale, Barefoot Wit, Parrot Head Pilsner",3.5
10673,"Thunderbolt Wheat, Warhawk Pale Ale, T-6 Red Ale, Warbird, Mustang Gold Ale, Shanty Irish",3.49
11111,"Antares Barleywine, Kolsch, Imperial Stout, Scotch, Cream Stout, Honey Beer, Porter, Antares X, Simpatico",3.49
11120,"Tyemnoye, Krasnoye, Svetloye",3.49
11333,"Calima Roja, Tumaco Negra, Tairona Rubia",3.49
11679,"The Raj India Pale Ale, Oatmeal Stout, Hefeweizen, 8th Street Ale, Hop Knot IPA, Kilt Lifter (to Be Deleted)",3.49
12349,"La Barbiot Hibiscus, La Barbiot Mûre, La Barbiot Ambrée, La Barbiot Blonde",3.49
12534,"Bright Lager, Fainters Dubbel, Stubborn Russian, Razor Witbier, Blowhard Pale, Topaz Harvest Lager, Raspberry Lambic, Hellfire Ale, Staircase Porter",3.49
129,"Patrizier Bräu Königstrunk, Christ-Kindlesmarkt Bier, Tucher Weizen, Tucher Helles Hefe Weizen, Tucher Kristall Weizen, Tucher Original Urbräu, Tucher Pilsener, Falkenfelser Premium Weissbier Hell, Falkenfelser Premium Export, Reifbräu Alkoholfreies Bier, Tucher Bajuvator Doppelbock, Tucher Lorenzi Mai Bock Hell, Patrizier Bräu  Weissbier, Tucher Übersee Export, Patrizier Bräu Albrecht Dürer Pils, Falkenfelser Premium Pilsener, Tucher Dunkles Hefe Weizen, Tucher Urfränkisch Dunkel, Patrizier Bräu Urbräu Hell, Tucher Sebaldus Festbier, Bayern Bräu Helles Vollbier",3.49
13272,"La Blanche, La Blonde, L'Ambree",3.49
1340,"Oatmeal Stout, 80 Shilling, Harvest Ale, TireRing IPA, Abbey Normal, Bulldog Blonde, Solstice Ale, Mile High Porter, 1920's Lager, Big Dog Porter, Eliminator, Hopfest, Triple 7's, My Garden Wit, Flemish Bruin, Pin-Head Pilsner, Sir Hops Alot, Steam Beer, 11 Piper Ale, Prince Of Darkness, Octoberfest, Satan Claws, Slalom Ale, Citra E.S.B., Bison Brown Ale, Perfect Stout, Pirate Pale Ale, E.S.B. (Extra Special Bitter)",3.49
13447,"Stage Driver Stout, On Belay IPA, Rock Chuck Rye, Hefeweizen, Organic Trail Ale, Half-Tanked Hefeweizen, Atlantic City Gold",3.49
13558,"Brown Eyed Girl, What's Up Weizenbock, Naughty Boy Stout, Hop Attack, Light Raspberry Ale, R. Bishop, Amberly Eyes, IPA, Red Light Ale, Laughing Wolf, Keswick Light, Oatmeal Cream Stout, Apricot Stout, Smoke Gets In Your Rye",3.49
13891,"The Village Bike, Shannon IPA",3.49
14609,"Skinny Lizard, Shawnigan Irish Ale, Mt. Prevost Porter",3.49
17138,"Eislin Dubbel, Celebration Wheat, Lucky 393 Grand Cru, Potbelly Porter",3.49
18108,"GT Lager, Ace Of Spades, Hoes Garden, King Brown, Schweinhund, Maiden Ale, GTS, Charger Lager, Brown Bomber, Stellar, Seeing Double",3.49
1818,"Sid's Stout, Octoberfest, Mai Bock, Red Ale, Honey Wheat, Winter Wheat, Dubbel Trouble, Pale Ale, Quarry Rock Red",3.49
18399,"Lahnsteiner Weizenbier Hefe Dunkel, Oecher Lager, Schnee-Bock, Lahnsteiner Zwickel Bier, Fürsten Pils, Martinator, Lahnsteiner Weizenbier Hefe Hell",3.49
185,"Aass Halling Pilsnerøl, Aass Gulløl, Aass Bayer (Aass Dark), Aass Classic, Aass Juleøl Premium 9%, Aass Genuine Pilsner, Aass Original Lager, Aass Bock, Aass Gourmet Pale Ale, Aass Juleøl",3.49
20688,"Responders Ale, Harvest Ale, Inlet IPA, Blues' Golden Ale, Old Court Ale, Amber Sun Ale",3.49
20689,"White Rabbit Dark Ale, White Rabbit White Ale",3.49
209,"Guinness Special Export Stout (John Martin - Belgium), Guinness Brew 39, Guinness Foreign Extra Stout, Harp Lager, Guinness Black Lager, Toucan, Harp Strong, Harp Ice Cold, Guinness Red, Kaliber, Guinness Original, Smithwick's Superior Irish Ale, Guinness Extra Stout (Canada), Guinness Bitter Draft, Kilkenny Irish Cream Ale, Smithwick's Pale Ale, Guinness Extra Stout (Germany), Guinness Draught  Extra Cold, North Star, Guinness Draught, Smithwick's, Guinness Extra Stout (Australia), Guinness Extra Stout (Original), Guinness Extra Stout (UK), Blacksmith, Guinness 250th Anniversary Stout, Satzenbrau",3.49
21138,"Irish Stout, Hefeweizen, IPA, Brown Ale, Pale Ale",3.49
226,"Summer Stout, Nashoba's Special Reserve Porter, Raspberry Wheat, Peach Lambic, Heron Ale, Belgian Style Double, Bolt 117 Lager, Watermelon Wheat Ale, Dunkelweizen, Imperial Stout, Bourbon Barrel Aged Vanilla Porter, Wattaquadoc Wheat, Oaktoberfest, Blackberry Ale, Horseshoe Watermelon Ale, Robust Porter, Belgian Pale Ale, Barleywine, Damase Olsson's English Mild, Nashobafest, IPA, Kolsch, Oak Aged Barley Wine Ale",3.49
2307,"Double Down Stout, Redhead Red Ale, Lucky Lady Lager, Carano Extra, Gold Dollar Pale Ale, Copperopolis, Jackpot Porter, Big Dog Ale, Wild Card Wheat, Redhead Amber Ale",3.49
25397,Potsdamer Weisse,3.49
2792,"Roisin Dubh Irish Stout, John's Mild Bitter, Claymore Scotch Ale, Halloweenhead Pumpkin Ale, Connor's Pundie Ale, Raisin De Beir, Downtown Brown Ale, Phantom IPA, Streamliner IPA, Zebulon's Peated Porter, Methuselah Rookie Card, Barrel Aged Wee Heavy, Brutus, Queen's Blond Ale, Highlander Scottish Ale, Continuum, Susfu Wheat, Beatnik Pils, XX, ESB, Phantom Canyon Breakfast, Ring Of Fire Chili Ale, Dinsdale Piranha, Triple Treat, Phantom Canyon Antioxidant Ale Ginger Beer, Sierra Madre Stout, Cream Ale, Winston Smith's Stranahan's Barrel-Aged Barley Wine, 1941 New Yorker Beer, Cascade Amber Ale, Two Moons, Two Headed Dog DIPA, Clampdown American Brown, Zephyr IPA, Old Man Winter Barley Wine, Railyard Ale, Stuff Your Stocking Holiday Spiced Ale, Oak Aged Pundie Ale, Charlie Don't Surf ESB, King Mixer, Dunkelweizen, Hefewiezen, Stonehead Stout, Honey Wheat",3.49
27980,"John Edwin Bitter, Stout, India Pale Ale",3.49
297,"Caffrey's Irish Ale, Stout",3.49
3181,Dom Kölsch,3.49
3225,"Mehana Alala Hawaiian Crow Porter, Tsunami Lager, Hawai'i Nui Sunset Amber Ale, Hawai'i Nui Kaua'i Golden Ale, Mehana Hawaii Lager, Hawai'i Nui Southern Cross Winter Ale, Tsunami IPA, Mauna Kea Pale Ale, Roy's Private Reserve Lager, Mehana Beer (Ale), Mehana Humpback Blue Beer, Hawai'i Nui Hapa Brown Ale, Mehana Volcano Red Ale",3.49
3260,"The Eleven Brown Ale, Native Lager, 8 Ball Swamp Stout",3.49
3534,"Minoh Dark Lager, Minoh Beer Weizen, Minoh Red Ale, Minoh Beer Pale Ale, Minoh Ukon (Tumeric), Osaka Bakushu [Stout], Minoh Cabernet Ale, Minoh Imperial Stout, Minoh Stout, Minoh Pilsner, Minoh Ganja High, Minoh W-IPA, Minoh IPA",3.49
424,"Crooked River Light, Crooked River Irish Red Ale, Crooked River Select Lager (Black Forest Lager), Crooked River Pumpkin Harvest Ale, Yuletide Ale, Robust Porter, Crooked River Kolsch Ale, Crooked River ESB",3.49
4258,"Héinischter, Cornely, Wëllen Ourdaller, Waïssen Ourdaller",3.49
426,"Thistle Ale, Wallace, Scotch Ale, Signature, Oat Malt Stout, Eighty Shilling Export Ale",3.49
4399,"Dark Star, Lager, Bourbon Barrel Porter, Nut Brown, New South Brown Ale, Market Street Wheat, India Pale Ale, Oktoberfest, Cooper River Red Ale, White Ale, Pale Ale, Irish Stout, Raspberry Wheat",3.49
4774,"Millenium Pale Ale, Biloxi Light, Beau Rivage Bock, Sunset Amber, Steel Head Stout",3.49
495,"Nor'Wester Hefeweizen, Saxer's Pilsner, Mt. Angel Oktoberfest, Nor'Wester White Forest Ale, Saxer Three Finger Jack Roasted Red Hefedunkel, Nor'Wester Raspberry Weizen, Saxer Dark Bock, Saxer Bock, Saxer Summer, Nor'Wester Oregon Pale Ale, Saxer JackFrost Winter Doppelbock, Dark Lager, Nor' Wester Dunkel Weizen, Public Lager, Saxer's Lemon Lager, NorWester Smith Rock Bock",3.49
5056,"Hellfire Jack, Man In The Boat, Narrow Boat, Celeste",3.49
5108,"Niigata Espresso Beer, Black, Asamonogatari (Hemp Seed Beer), Niigata Beer, Niigata Porter, Golden Kölsch, Red Eye",3.49
526,"Texels Vuurtoren Amber, Hanze Goudblond, Texels Tripel, Texels Wit, Texels Eyerlander Amber, Texelse Skimme, Texelse Winterbier, Texels Skuumkoppe, Texels Dubbel VOC, Texels Goudkoppe, Texels Bock",3.49
6985,"Hadda's Head Banger, Marks & Spencer Buckinghamshire Ale, Wychert, Gravitas, Vale Black Beauty, Edgar's Golden Ale",3.49
705,"Hop Rocket IPA, Summer Blonde, Ken's Breakfast Stout, JK's Simcoe IPA, Northern Light Lager, Union Station IPA, Lucky Penny IPA, American Amber, Hersbrucker Pils, Oktoberfest Bier, Harvest Spice Ale, Cask Conditioned Porter, Belgian Trippel, Vanilla Bean Porter, Golden Spike Ale, Vengeance Barley Wine, The Ripple, Funky Monk, Scottish Ale, Sandy Bottom IPA, Cask Conditioned Milk Stout, Firehouse Red, Providence Pale Ale, Half Day IPA, The Usual, Rusty Griswald, Kolsch Ale, Friar Brown, Trip Hop, Magnum Red Ale, Maibock, College Hill Porter, River Otter Ale, White Ale",3.49
7366,"Bohemia Regent Premium Lager, Bohemia Regent Prezident, Bohemian Regent Kvasnicove 16°, Bohemia Regent, Marks&Spencer Czech Lager, Bohemia Regent O.G. 1.0323, Bohemia Regent 10%, Bohemia Regent Lager Dark",3.49
750,"Oak Aged Old Man Winter Warmer, Old Man Winter Warmer, Sir Duluth Oatmeal Stout, Hacienda Bueno Blanco, St. Louis Bay IPA, Mesabi Red, Seven Bridges Brown Ale, Windward Wheat, Oktoberfest, Kayak Kölsch, Hacienda Negra Noche, Special Ale, Split Rock Bock",3.49
889,"Palm / Palm Speciale, Steenbrugge Wit, Estaminet Premium Pils, Steenbrugge Tripel, Palm Export, Steenbrugge Blond, Bock Premium Pils, Palm Dobbel, Brugs Tarwebier (for S&N Alken-Maes), Palm Green, Brugge Tripel, Steenbrugge Dubbel Bruin, Royal, Peerdebrug Blond, Tournée Générale Tripel Hop, Aerts 1900, Steendonk",3.49
891,"Old Man Ale, Hudson Valley Amber, Van Winkle Kristal-Weizen, Hudson Valley Snoozefest, Rip's Hop Awakening, Deep Sleep Milk Stout",3.49
904,"Gettysburg Golden Ale, Devil's Den I.P.A., Picket's Imperial Porter",3.49
9089,"Rifey Krepkoye, Rifey Uralskoye, Rifey Ocoboye Krepkoye, Permskoye Gubernskoye, Rifey Originalnoye",3.49
10202,"Ride The Rails Ale, Depot Express Amber Ale, Loose Caboose Lager, Depot Express Pale Ale, Harvest Ale, Southbound Scottish Ale, Red Line, Crazy Train, DSB Pullman Porter, Roundabout Stout, Whistlestop Wit, Freight Hopper",3.48
115,"Nutfield Nor'Easter, Nutfield Summer Wheat, Hopfest, Nutfield India Pale Ale, Nutfield Auburn Ale, Frank Jones Ale, Winter Frost Ale, Old Man Ale, Nutfield Harvest Ale, Black 47 Stout",3.48
123,"Green Monster Hoppy Ale, Hop Monster, Paper City ESB, Paper City Smoked Porter, Captain Elizur's Heritage Red Ale, Paper City Spring Ale, Paper City Pilsner, Paper City Winter Lager, Denogginator, Hop Daddy, Riley's Mothers Milk Stout, Ireland Parish Brand Golden Ale, Paper City Summertime Pale Ale, Kick Ass Raspberry, Holyoke Dam Ale, One Eared Monkey, Winter Solstice Ale 1999, Goats Peak Bock, Paper City Summer Brew, Cabot Street Wheat, Dorado Cerveza Lager, Riley's Stout, Batch 108, Triple XXX Lager, Christmas Balls, PC Blue (Blueberry Brew), Banchee Extra Pale Ale, Summit House Oktoberfest, Radler Bräu, Maibock Lager, Winter Solstice Old Ale, Riley's Vanilla Mothers Milk Stout, Paper City Nut Brown Ale, Summer Haze, India'n Pale Ale, Winter Palace Wee Heavy, Fogbuster Coffee House Ale",3.48
